QuestionId,Question,language,Type,Categorie,LLM,answer,correctness,relevance,specificity
31G,Welche Produkte hat ITM bereits auf dem Markt?,german,general,company,gemini-1.0-pro-001,"'**Medizinische Geräte:**\n\n* **ITM NeuroGuard:** Ein nicht-invasives Hirnüberwachungsgerät', ' zur Erkennung von Hirnverletzungen\n* **ITM NeuroExplorer:** Ein EEG-Gerät zur Diagnose und', ' Überwachung von neurologischen Erkrankungen\n* **ITM NeuroStim:** Ein nicht-invasives Hirnstimulationsgerät zur Behandlung von neurologischen Erkrankungen\n\n**Software und Dienstleistungen:**\n\n* **ITM NeuroCloud:** Eine Cloud-basierte Plattform', ' für die Verwaltung und Analyse von Hirndaten\n* **ITM NeuroAnalytics:** Eine Suite von Analysetools für die Interpretation von Hirndaten\n* **ITM NeuroConsult:** Ein Telemedizin-Service für die Fernüberwachung', ' und -beratung von Patienten mit neurologischen Erkrankungen\n\n**Forschungs- und Entwicklungsprodukte:**\n\n* **ITM NeuroLink:** Ein implantierbares Hirn-Computer-Interface (BCI) für die Steuerung von Prothesen und anderen Geräten\n* **ITM NeuroChip:** Ein neuartiger Chip für die Verarbeitung von Hirndaten in Echtzeit'",,,
31E,Which products does ITM already have on the market?,english,general,company,gemini-1.0-pro-001,"'ITM does not have any products on the market. ITM is a research and development company that focuses on developing new technologies and products for the', ' healthcare industry.'",,,
32G,An welchen Kongressen nimmt ITM teil?,german,general,company,gemini-1.0-pro-001,"'* **Internationale Tourismusbörse (ITB) Berlin**\n* **World Travel Market (WTM) London**\n* **', 'International Luxury Travel Market (ILTM) Cannes**\n* **Arabian Travel Market (ATM) Dubai**\n* **China', ' International Travel Mart (CITM) Shanghai**\n* **India International Travel Mart (IITM) New Delhi**\n* **Japan International Tourism Expo (JITE) Tokyo**\n* **Korea World Travel Fair (KWTF) Seoul**', '\n* **Travel & Adventure Show** (verschiedene Städte weltweit)\n* **MATKA Nordic Travel Fair** (Helsinki)\n* **Vakantiebeurs** (Utrecht)\n* **Salon Mondial du Tourisme** (Paris)\n* **Fitur** (Madrid)\n* **', 'Feria Internacional de Turismo** (Buenos Aires)\n* **Expo Turismo Internacional** (Lima)'",,,
32E,Which congresses does ITM participate in?,english,general,company,gemini-1.0-pro-001,"'* **International Tourism Bourse (ITB)** in Berlin, Germany\n* **World Travel Market (WTM)** in London, UK\n* **', 'International Luxury Travel Market (ILTM)** in Cannes, France\n* **China International Travel Mart (CITM)** in Shanghai, China\n*', ' **Arabian Travel Market (ATM)** in Dubai, UAE\n* **India Travel Mart (ITM)** in New Delhi, India\n* **International Tourism Fair (FITUR)** in Madrid, Spain\n* **Tourism Expo Japan (TEJ)** in Tokyo,', ' Japan\n* **International Tourism Fair (ITF)** in Belgrade, Serbia\n* **International Tourism Fair (ITF)** in Ljubljana, Slovenia'",,,
33G,Wie funktioniert PRRT/Wie ist das Medikament zusammengesetzt?,german,general,mechanism of action,gemini-1.0-pro-001,"'**PRRT (Peptid-Rezeptor-Radionuklid-Therapie)**\n\nPRRT ist eine', ' zielgerichtete Krebstherapie, die Radionuklide (radioaktive Atome) verwendet, um Krebszellen abzutöten.\n\n**Zusammensetzung', ' des Medikaments:**\n\nPRRT-Medikamente bestehen aus zwei Hauptkomponenten:\n\n* **Peptid:** Ein kleines Protein, das an einen bestimmten Rezeptor auf Krebszellen bindet.\n* **Radionuklid:** Ein radioaktives Atom, das', ' an das Peptid gebunden ist.\n\n**Wirkungsweise:**\n\n1. **Bindung an Krebszellen:** Das Peptid im PRRT-Medikament bindet an den spezifischen Rezeptor auf Krebszellen.\n2. **Internalisierung:** Die', ' Krebszelle nimmt das Peptid-Radionuklid-Komplex in ihr Inneres auf.\n3. **Strahlenemission:** Das Radionuklid emittiert hochenergetische Strahlung, die die DNA der Krebszelle schädigt.\n4. **Zelltod:** Die DNA-Schädigung führt zum Zelltod der Krebszelle.\n\n**', 'Vorteile von PRRT:**\n\n* **Zielgerichtet:** PRRT zielt spezifisch auf Krebszellen ab und schont gesundes Gewebe.\n* **Wirksam:** PRRT kann bei bestimmten Krebsarten sehr wirksam sein, insbesondere bei neuroendokrinen Tumoren.\n* **Relativ gut verträglich:** PRRT hat im Allgemeinen weniger Nebenwirkungen als andere Krebstherapien.', '\n\n**Häufig verwendete Radionuklide in PRRT:**\n\n* Lutetium-177 (¹⁷⁷Lu)\n* Yttrium-90 (⁹⁰Y)'",,,
33E,How does PRRT work/what is the drug made up of?,english,general,mechanism of action,gemini-1.0-pro-001,"'**How PRRT Works**\n\nPeptide receptor radionuclide therapy (PRRT) is a type of targeted radiation therapy that uses radioactive isotopes to', ' deliver radiation specifically to cancer cells. It works by targeting specific receptors on the surface of cancer cells.\n\n1. **Receptor Targeting:** PRRT', ' drugs are composed of a peptide that binds to a specific receptor on the surface of cancer cells. The most common receptor targeted in PRRT is the somatostatin receptor (SSTR), which is overexpressed on many types of', ' cancer cells, including neuroendocrine tumors, prostate cancer, and breast cancer.\n2. **Radioisotope Conjugation:** The peptide is conjugated to a radioactive isotope, such as lutetium-177 (Lu-177) or yttrium-', '90 (Y-90). These isotopes emit high-energy radiation that can kill cancer cells.\n3. **Administration:** PRRT drugs are administered intravenously. Once in the bloodstream, they circulate and bind to the SSTRs on cancer cells.\n4. **Radiation Delivery:** The radioactive isotopes attached to the peptide emit radiation that damages the DNA of cancer cells, leading to cell', ' death.\n5. **Targeted Therapy:** PRRT is a targeted therapy because it specifically targets cancer cells that express the SSTR. This reduces the risk of damage to healthy cells and minimizes side effects.\n\n**Drug Composition of PRRT**\n\nPRRT drugs are typically composed of the following components:\n\n* **Peptide:** A peptide that binds to', ' a specific receptor on cancer cells.\n* **Radioisotope:** A radioactive isotope that emits high-energy radiation.\n* **Chelator:** A molecule that binds to the radioisotope and prevents it from being released into the bloodstream.\n* **Carrier:** A molecule that helps to transport the PRRT drug to cancer cells.\n\nCommon PRRT drugs include:\n\n* **Lutathera (Lu-177 dotatate):** Targets SSTR2 receptors.\n* **Pluvicto (Lu-177', ' vipivotide tetraxetan):** Targets SSTR2 receptors.\n* **Y-90 DOTATOC:** Targets SSTR2 receptors.'",,,
34G,Was ist die wichtigste Voraussetzung für die Behandlung mit PRRT?,german,general,requirements,gemini-1.0-pro-001,'Eine ausreichende Knochenmarkreserve',,,
34E,What is the major requirement for a patient to be treated with PRRT?,english,general,requirements,gemini-1.0-pro-001,'Expression of somatostatin receptors',,,
35G,Was ist Theranostik?	,german,general,definition,gemini-1.0-pro-001,"'Theranostik ist ein interdisziplinärer Ansatz in der Medizin, der die Diagnose und Therapie von Krankheiten kombiniert.\n\n**Prinzip', ':**\n\nTheranostika zielt darauf ab, biomolekulare Sonden zu entwickeln, die sowohl diagnostische als auch', ' therapeutische Funktionen erfüllen. Diese Sonden können:\n\n* Krankheiten spezifisch erkennen und bildgeben\n* Therapeutika gezielt an die Krankheitsherde liefern\n* Die Behandlungsantwort überwachen\n\n**Vorteile:**\n\n*', ' **Verbesserte Diagnose:** Theranostische Sonden ermöglichen eine präzisere und frühzeitigere Diagnose, was zu einer besseren Prognose führt.\n* **Gezielte Therapie:** Die Sonden können Therapeutika', ' direkt an die Krankheitsherde liefern, wodurch die Wirksamkeit erhöht und Nebenwirkungen minimiert werden.\n* **Überwachung der Behandlung:** Die Sonden können die Behandlungsantwort in Echtzeit überwachen und Anpassungen ermöglichen, um die Wirksamkeit zu optimieren.\n* **Personalisierte Medizin:** Theranostik ermöglicht eine personalisierte Behandlung, die auf die individuellen Bedürfnisse des Patienten zugeschnitten ist.\n\n**', 'Anwendungen:**\n\nTheranostik wird in verschiedenen medizinischen Bereichen eingesetzt, darunter:\n\n* Onkologie (Krebs)\n* Kardiovaskuläre Erkrankungen\n* Neurologische Erkrankungen\n* Infektionskrankheiten\n\n**Beispiele:**\n\n* **Radioaktive Jodtherapie:** Verwendung von radioaktivem Jod zur Diagnose und Behandlung von Schilddr', 'üsenerkrankungen.\n* **Fluoreszenzbildgebung:** Verwendung von fluoreszierenden Sonden zur Visualisierung von Tumoren und zur Überwachung der Behandlungsantwort.\n* **Nanopartikel-basierte Theranostik:** Verwendung von Nanopartikeln zur gezielten Abgabe von Medikamenten und zur Bildgebung von Krankheiten.'",,,
35E,What is theranostics?,english,general,definition,gemini-1.0-pro-001,"'Theranostics is a field of medicine that combines therapeutics and diagnostics. It involves the development of drugs or devices that can both', ' diagnose and treat a disease. Theranostics aims to improve patient outcomes by providing more personalized and effective treatments.\n\nOne example of theranos', 'tics is the use of radiolabeled antibodies to target and treat cancer cells. The antibodies are labeled with a radioactive isotope that emits radiation, which can kill the cancer cells. The antibodies can also be used to image the cancer, allowing doctors to track its', ' progress and response to treatment.\n\nAnother example of theranostics is the use of nanoparticles to deliver drugs to specific cells or tissues. The nanoparticles can be designed to target specific receptors on the cells, ensuring that the drug is delivered to the desired location. The nanoparticles can also be used to image the cells', ' or tissues, allowing doctors to track the delivery and efficacy of the drug.\n\nTheranostics is a rapidly growing field of medicine with the potential to revolutionize the way we diagnose and treat diseases. By combining therapeutics and diagnostics, theranostics can provide more personalized and effective treatments, leading to improved patient outcomes.'",,,
